Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Guzzler	Displacement	Cylinders	Transmission	Gears	CityCO2	HighwayCO2	CombinedCO2
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra Hybrid Blue	2-Wheel Drive, Front	51	58	54		1.6	4	Auto(AM-S6)	6	174	154	165
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra N	2-Wheel Drive, Front	20	27	23		2	4	Auto(AM-S8)	8	446	326	392
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra N	2-Wheel Drive, Front	21	29	24		2	4	Manual(M6)	6	414	307	366
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra non-ISG	2-Wheel Drive, Front	30	40	34		2	4	Auto(AV-S1)	1	296	222	263
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra w/ Stop-Start	2-Wheel Drive, Front	31	40	35		2	4	Auto(AV-S1)	1	281	221	254
2026	Hyundai	GENESIS	Electrified G80	All Wheel Drive	99	93	96	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	Electrified G80	All Wheel Drive	34	36	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	Electrified GV70 19'' AWD	All Wheel Drive	103	88	96	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	Electrified GV70 19'' AWD	All Wheel Drive	33	38	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	Electrified GV70 20'' AWD	All Wheel Drive	96	80	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	Electrified GV70 20'' AWD	All Wheel Drive	35	42	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	G70 AWD	All Wheel Drive	17	23	19		3.3	6	Auto(S8)	8	528	389	466
2026	Hyundai	GENESIS	G70 AWD	All Wheel Drive	20	28	23		2.5	4	Auto(S8)	8	440	319	385
2026	Hyundai	GENESIS	G70 RWD	2-Wheel Drive, Rear	17	25	20		3.3	6	Auto(S8)	8	526	355	449
2026	Hyundai	GENESIS	G70 RWD	2-Wheel Drive, Rear	21	29	24		2.5	4	Auto(S8)	8	429	304	373
2026	Hyundai	GENESIS	G80 AWD	All Wheel Drive	20	29	23		2.5	4	Auto(S8)	8	439	311	382
2026	Hyundai	GENESIS	G80 AWD	All Wheel Drive	15	24	18		3.5	6	Auto(S8)	8	574	377	485
2026	Hyundai	GENESIS	G90 AWD	All Wheel Drive	18	26	21		3.5	6	Auto(S8)	8	491	347	426
2026	Hyundai	GENESIS	G90 MHEV	All Wheel Drive	17	24	20		3.5	6	Auto(S8)	8	505	363	441
2026	Hyundai	GENESIS	GV60 AWD Advanced with 20''	All Wheel Drive	102	89	96	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 AWD Advanced with 20''	All Wheel Drive	33	38	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 AWD Performance	All Wheel Drive	97	83	90	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 AWD Performance	All Wheel Drive	35	41	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 AWD with 19''	All Wheel Drive	107	93	100	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 AWD with 19''	All Wheel Drive	31	36	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 RWD	2-Wheel Drive, Rear	119	101	110	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV60 RWD	2-Wheel Drive, Rear	28	33	31	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	GENESIS	GV70 AWD	All Wheel Drive	18	25	21		3.5	6	Auto(S8)	8	497	355	433
2026	Hyundai	GENESIS	GV70 AWD w/ 4-mode transmission	All Wheel Drive	20	28	23		2.5	4	Auto(S8)	8	451	322	393
2026	Hyundai	GENESIS	GV70 AWD w/ 5-mode transmission (Sport+)	All Wheel Drive	20	26	22		2.5	4	Auto(S8)	8	453	339	402
2026	Hyundai	GENESIS	GV80 AWD	All Wheel Drive	19	24	21		2.5	4	Auto(S8)	8	474	369	427
2026	Hyundai	GENESIS	GV80 AWD	All Wheel Drive	16	22	19		3.5	6	Auto(S8)	8	538	395	473
2026	Hyundai	GENESIS	GV80 MHEV	All Wheel Drive	17	22	19		3.5	6	Auto(S8)	8	513	410	467
2026	Hyundai	GENESIS	GV80 RWD	2-Wheel Drive, Rear	20	26	22		2.5	4	Auto(S8)	8	449	346	403
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD (19inch Wheels)	All Wheel Drive	116	96	106	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD (19inch Wheels)	All Wheel Drive	29	35	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD (20inch Wheels)	All Wheel Drive	108	88	98	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD (20inch Wheels)	All Wheel Drive	31	39	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD XRT	All Wheel Drive	103	85	94	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 AWD XRT	All Wheel Drive	33	40	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 N	All Wheel Drive	84	72	78	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 N	All Wheel Drive	40	47	43	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 RWD	2-Wheel Drive, Rear	129	100	114	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 RWD	2-Wheel Drive, Rear	26	34	30	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 Robo taxi	2-Wheel Drive, Rear	73	69	71	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 Robo taxi	2-Wheel Drive, Rear	46	49	48	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 Standard range	2-Wheel Drive, Rear	131	100	115	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 5 Standard range	2-Wheel Drive, Rear	26	34	29	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 AWD	All Wheel Drive	98	78	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 AWD	All Wheel Drive	34	43	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 AWD Performance	All Wheel Drive	91	79	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 AWD Performance	All Wheel Drive	37	43	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 RWD	2-Wheel Drive, Rear	103	81	92	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Ioniq 9 RWD	2-Wheel Drive, Rear	33	41	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona AWD	All Wheel Drive	26	29	27		2	4	Auto(AV-S1)	1	341	300	323
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona AWD SX2 1.6T 8AT AWD	All Wheel Drive	25	28	26		1.6	4	Auto(S8)	8	362	313	340
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona AWD w/ STOP-START	All Wheel Drive	27	29	28		2	4	Auto(AV-S1)	1	332	302	319
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona FWD	2-Wheel Drive, Front	28	35	31		2	4	Auto(AV-S1)	1	316	255	288
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona FWD SX2 1.6T 8AT FWD	2-Wheel Drive, Front	26	31	28		1.6	4	Auto(S8)	8	348	286	320
2026	Hyundai	HYUNDAI MOTOR COMPANY	Kona FWD w/ STOP-START	2-Wheel Drive, Front	29	34	31		2	4	Auto(AV-S1)	1	305	258	284
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade AWD	All Wheel Drive	18	24	20		3.5	6	Auto(S8)	8	500	375	444
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade FWD	2-Wheel Drive, Front	19	25	21		3.5	6	Auto(S8)	8	476	348	418
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade Hybrid AWD	All Wheel Drive	29	30	29		2.5	4	Auto(AM-S6)	6	307	291	300
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade Hybrid FWD	2-Wheel Drive, Front	31	32	31		2.5	4	Auto(AM-S6)	6	287	277	283
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade Hybrid FWD Blue	2-Wheel Drive, Front	33	35	34		2.5	4	Auto(AM-S6)	6	262	253	258
2026	Hyundai	HYUNDAI MOTOR COMPANY	Palisade XRT Pro	All Wheel Drive	16	22	19		3.5	6	Auto(S8)	8	542	402	479
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Cruz AWD  NX4 OB 2.5 AWD 8AT	All Wheel Drive	21	29	24		2.5	4	Auto(S8)	8	415	309	367
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Cruz AWD NX4 OB 2.5T AWD 8AT	All Wheel Drive	18	25	20		2.5	4	Auto(S8)	8	497	356	433
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Cruz FWD	2-Wheel Drive, Front	22	30	25		2.5	4	Auto(S8)	8	405	296	356
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Cruz XRT AWD	All Wheel Drive	18	25	20		2.5	4	Auto(S8)	8	498	357	435
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Fe AWD	All Wheel Drive	20	28	23		2.5	4	Auto(S8)	8	450	314	389
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Fe AWD XRT	All Wheel Drive	19	25	21		2.5	4	Auto(S8)	8	477	353	421
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Fe FWD	2-Wheel Drive, Front	20	29	24		2.5	4	Auto(S8)	8	431	303	374
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Fe Hybrid AWD	All Wheel Drive	35	34	34		1.6	4	Auto(AM-S6)	6	255	262	258
2026	Hyundai	HYUNDAI MOTOR COMPANY	Santa Fe Hybrid FWD	2-Wheel Drive, Front	37	36	36		1.6	4	Auto(AM-S6)	6	241	247	244
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata AWD	All Wheel Drive	24	33	27		2.5	4	Auto(S8)	8	376	267	327
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata FWD	2-Wheel Drive, Front	25	36	29		2.5	4	Auto(S8)	8	362	246	310
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata FWD	2-Wheel Drive, Front	23	32	27		2.5	4	Auto(AM-S8)	8	378	277	333
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata FWD w/ STOP-START	2-Wheel Drive, Front	28	38	32		2.5	4	Auto(S8)	8	322	232	281
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata Hybrid	2-Wheel Drive, Front	44	51	47		2	4	Auto(AM-S6)	6	199	174	188
2026	Hyundai	HYUNDAI MOTOR COMPANY	Sonata Hybrid Blue	2-Wheel Drive, Front	47	56	51		2	4	Auto(AM-S6)	6	189	158	175
2026	Hyundai	HYUNDAI MOTOR COMPANY	Tucson AWD	All Wheel Drive	24	30	26		2.5	4	Auto(S8)	8	371	296	337
2026	Hyundai	HYUNDAI MOTOR COMPANY	Tucson FWD	2-Wheel Drive, Front	25	33	28		2.5	4	Auto(S8)	8	361	274	322
2026	Hyundai	HYUNDAI MOTOR COMPANY	Tucson Hybrid	All Wheel Drive	36	37	36		1.6	4	Auto(AM-S6)	6	246	240	243
2026	Hyundai	HYUNDAI MOTOR COMPANY	Tucson Hybrid Blue	All Wheel Drive	38	38	38		1.6	4	Auto(AM-S6)	6	232	235	234
2026	Hyundai	HYUNDAI MOTOR COMPANY	Venue	2-Wheel Drive, Front	29	33	31		1.6	4	Auto(AV-S1)	1	304	274	291
2026	Jaguar Land Rover L	Land Rover	Defender 110	4-Wheel Drive	18	22	20		2	4	Auto(S8)	8	494	400	452
2026	Jaguar Land Rover L	Land Rover	Defender 110	4-Wheel Drive	14	18	16		5	8	Auto(S8)	8	644	489	574
2026	Jaguar Land Rover L	Land Rover	Defender 110 MHEV	4-Wheel Drive	18	22	20		3	6	Auto(S8)	8	496	400	453
2026	Jaguar Land Rover L	Land Rover	Defender 110 MHEV	4-Wheel Drive	15	19	17		4.4	8	Auto(S8)	8	597	458	534
2026	Jaguar Land Rover L	Land Rover	Defender 110 Trophy MHEV	4-Wheel Drive	17	18	17		3	6	Auto(S8)	8	524	497	512
2026	Jaguar Land Rover L	Land Rover	Defender 130	4-Wheel Drive	14	19	16		5	8	Auto(S8)	8	644	474	567
2026	Jaguar Land Rover L	Land Rover	Defender 130 Outbound	4-Wheel Drive	17	19	18		3	6	Auto(S8)	8	538	453	500
2026	Jaguar Land Rover L	Land Rover	Defender 130 P300 MHEV	4-Wheel Drive	17	21	19		3	6	Auto(S8)	8	515	411	468
2026	Jaguar Land Rover L	Land Rover	Defender 130 P400 MHEV	4-Wheel Drive	16	20	18		3	6	Auto(S8)	8	538	432	491
2026	Jaguar Land Rover L	Land Rover	Defender 90	4-Wheel Drive	18	21	19		2	4	Auto(S8)	8	493	431	465
2026	Jaguar Land Rover L	Land Rover	Defender 90	4-Wheel Drive	15	19	16		5	8	Auto(S8)	8	615	471	550
2026	Jaguar Land Rover L	Land Rover	Defender 90 MHEV	4-Wheel Drive	18	23	20		3	6	Auto(S8)	8	500	385	448
2026	Jaguar Land Rover L	Land Rover	Discovery MHEV	4-Wheel Drive	17	23	19		3	6	Auto(S8)	8	514	388	457
2026	Jaguar Land Rover L	Land Rover	Discovery Sport	All Wheel Drive	19	23	20		2	4	Auto(S9)	9	482	381	437
2026	Jaguar Land Rover L	Jaguar	F-PACE	All Wheel Drive	22	27	24		2	4	Auto(S8)	8	409	335	376
2026	Jaguar Land Rover L	Jaguar	F-PACE MHEV	4-Wheel Drive	19	25	21		3	6	Auto(S8)	8	471	354	418
2026	Jaguar Land Rover L	Jaguar	F-PACE SVR	All Wheel Drive	15	21	17		5	8	Auto(S8)	8	592	430	519
2026	Jaguar Land Rover L	Land Rover	Range Rover Evoque	All Wheel Drive	20	27	22		2	4	Auto(S9)	9	451	334	398
2026	Jaguar Land Rover L	Land Rover	Range Rover LWB MHEV	4-Wheel Drive	16	22	18		4.4	8	Auto(S8)	8	574	411	501
2026	Jaguar Land Rover L	Land Rover	Range Rover MHEV	4-Wheel Drive	16	23	19		4.4	8	Auto(S8)	8	549	389	477
2026	Jaguar Land Rover L	Land Rover	Range Rover P400 LWB MHEV	4-Wheel Drive	19	24	21		3	6	Auto(S8)	8	471	375	428
2026	Jaguar Land Rover L	Land Rover	Range Rover P400 MHEV	4-Wheel Drive	19	24	21		3	6	Auto(S8)	8	471	375	428
2026	Jaguar Land Rover L	Land Rover	Range Rover SV LWB MHEV	4-Wheel Drive	16	22	18		4.4	8	Auto(S8)	8	574	411	501
2026	Jaguar Land Rover L	Land Rover	Range Rover SV MHEV	4-Wheel Drive	16	23	18		4.4	8	Auto(S8)	8	566	390	487
2026	Jaguar Land Rover L	Land Rover	Range Rover Sport MHEV	4-Wheel Drive	16	23	19		4.4	8	Auto(S8)	8	549	389	477
2026	Jaguar Land Rover L	Land Rover	Range Rover Sport SVR MHEV	4-Wheel Drive	16	22	18		4.4	8	Auto(S8)	8	568	410	497
2026	Jaguar Land Rover L	Land Rover	Range Rover Velar	All Wheel Drive	22	26	23		2	4	Auto(S8)	8	415	339	381
2026	Jaguar Land Rover L	Land Rover	Range Rover Velar P340 MHEV	4-Wheel Drive	19	26	22		3	6	Auto(S8)	8	460	343	407
2026	Jaguar Land Rover L	Land Rover	Range Rover Velar P400 MHEV	4-Wheel Drive	19	25	21		3	6	Auto(S8)	8	473	354	420
2026	Kia	KIA	Carnival	2-Wheel Drive, Front	18	25	21		3.5	6	Auto(S8)	8	489	354	428
2026	Kia	KIA	Carnival Hybrid	2-Wheel Drive, Front	34	31	32		1.6	4	Auto(AM-S6)	6	264	288	275
2026	Kia	KIA	EV9 GT	All Wheel Drive	83	72	78	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 GT	All Wheel Drive	40	47	43	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range AWD	All Wheel Drive	94	75	84	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range AWD	All Wheel Drive	36	45	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range AWD GT-Line	All Wheel Drive	92	72	82	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range AWD GT-Line	All Wheel Drive	37	47	41	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range RWD	2-Wheel Drive, Rear	100	78	89	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Long Range RWD	2-Wheel Drive, Rear	34	43	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Standard Range RWD	2-Wheel Drive, Rear	101	76	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	EV9 Standard Range RWD	2-Wheel Drive, Rear	34	44	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	K5	2-Wheel Drive, Front	25	36	29		2.5	4	Auto(S8)	8	361	247	310
2026	Kia	KIA	K5	2-Wheel Drive, Front	23	33	27		2.5	4	Auto(AM-S8)	8	380	273	331
2026	Kia	KIA	K5 AWD	All Wheel Drive	24	33	27		2.5	4	Auto(S8)	8	377	270	329
2026	Kia	KIA	K5 w/ Stop-Start	2-Wheel Drive, Front	26	37	30		2.5	4	Auto(S8)	8	347	238	298
2026	Kia	KIA	Niro	2-Wheel Drive, Front	53	45	49		1.6	4	Auto(AM-S6)	6	168	196	181
2026	Kia	KIA	Niro Electric	2-Wheel Drive, Front	126	101	113	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	Niro Electric	2-Wheel Drive, Front	27	33	30	NA	0	NA	Auto(A1)	1	0	0	0
2026	Kia	KIA	Niro FE	2-Wheel Drive, Front	53	54	53		1.6	4	Auto(AM-S6)	6	168	165	167
2026	Kia	KIA	Seltos AWD (1.6L)	All Wheel Drive	24	27	25		1.6	4	Auto(S8)	8	368	327	350
2026	Kia	KIA	Seltos AWD (2.0L)	All Wheel Drive	27	31	29		2	4	Auto(AV-S8)	8	331	282	309
2026	Kia	KIA	Sorento AWD	All Wheel Drive	23	28	25		2.5	4	Auto(S8)	8	387	321	357
2026	Kia	KIA	Sorento AWD	All Wheel Drive	20	27	23		2.5	4	Auto(AM-S8)	8	436	329	388
2026	Kia	KIA	Sorento FWD	2-Wheel Drive, Front	23	31	26		2.5	4	Auto(S8)	8	380	289	339
2026	Kia	KIA	Sorento FWD	2-Wheel Drive, Front	20	29	23		2.5	4	Auto(AM-S8)	8	441	311	382
2026	Kia	KIA	Sorento Hybrid AWD	All Wheel Drive	32	35	34		1.6	4	Auto(AM-S6)	6	272	254	264
2026	Kia	KIA	Sorento Hybrid FWD	2-Wheel Drive, Front	37	36	37		1.6	4	Auto(AM-S6)	6	236	245	240
2026	Kia	KIA	Sportage AWD	All Wheel Drive	24	30	26		2.5	4	Auto(S8)	8	374	296	339
2026	Kia	KIA	Sportage FWD	2-Wheel Drive, Front	25	33	28		2.5	4	Auto(S8)	8	357	269	317
2026	Kia	KIA	Sportage Hybrid AWD	All Wheel Drive	35	36	35		1.6	4	Auto(AM-S6)	6	252	250	251
2026	Kia	KIA	Sportage Hybrid FWD	2-Wheel Drive, Front	41	44	42		1.6	4	Auto(AM-S6)	6	216	202	209
2026	Kia	KIA	Sportage X-pro	All Wheel Drive	23	26	24		2.5	4	Auto(S8)	8	394	349	374
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/19" wheels	All Wheel Drive	129	126	128	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/19" wheels	All Wheel Drive	26	27	26	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/20" wheels	All Wheel Drive	122	117	120	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/20" wheels	All Wheel Drive	28	29	28	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/21" wheels	All Wheel Drive	114	109	112	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air G Touring XR AWD w/21" wheels	All Wheel Drive	30	31	30	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Pure RWD w/19" wheels	2-Wheel Drive, Rear	149	142	146	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Pure RWD w/19" wheels	2-Wheel Drive, Rear	23	24	23	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Pure RWD w/20" wheels	2-Wheel Drive, Rear	132	125	129	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Pure RWD w/20" wheels	2-Wheel Drive, Rear	25	27	26	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Sapphire AWD	All Wheel Drive	108	101	105	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Sapphire AWD	All Wheel Drive	31	33	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Touring AWD w/19" wheels	All Wheel Drive	136	132	134	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Touring AWD w/19" wheels	All Wheel Drive	25	26	25	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Touring AWD w/20" wheels	All Wheel Drive	126	121	123	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Air Touring AWD w/20" wheels	All Wheel Drive	27	28	27	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/20F21R wheels (3R)	All Wheel Drive	101	98	99	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/20F21R wheels (3R)	All Wheel Drive	33	35	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/21F22R wheels (3R)	All Wheel Drive	91	87	90	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/21F22R wheels (3R)	All Wheel Drive	37	39	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/22F23R wheels (3R)	All Wheel Drive	91	87	90	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity Dream w/22F23R wheels (3R)	All Wheel Drive	37	39	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/20F21R wheels (2R)	All Wheel Drive	113	103	108	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/20F21R wheels (2R)	All Wheel Drive	30	33	31	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/20F21R wheels (3R)	All Wheel Drive	108	100	104	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/20F21R wheels (3R)	All Wheel Drive	31	34	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/21F22R wheels (2R)	All Wheel Drive	102	94	98	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/21F22R wheels (2R)	All Wheel Drive	33	36	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/21F22R wheels (3R)	All Wheel Drive	96	89	92	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/21F22R wheels (3R)	All Wheel Drive	35	38	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/22F23R wheels (2R)	All Wheel Drive	102	94	98	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/22F23R wheels (2R)	All Wheel Drive	33	36	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/22F23R wheels (3R)	All Wheel Drive	96	89	92	NA	0	NA	Auto(A1)	1	0	0	0
2026	Lucid USA, Inc	Lucid USA Inc.	Gravity GT w/22F23R wheels (3R)	All Wheel Drive	35	38	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	MAZDA	MAZDA	CX-30 4WD	4-Wheel Drive	24	31	27		2.5	4	Auto(S6)	6	365	285	329
2026	MAZDA	MAZDA	CX-30 4WD	4-Wheel Drive	22	30	25		2.5	4	Auto(S6)	6	398	299	353
2026	MAZDA	MAZDA	MAZDA CX-50 4WD	4-Wheel Drive	23	29	25		2.5	4	Auto(S6)	6	393	309	355
2026	MAZDA	MAZDA	MAZDA CX-50 4WD	4-Wheel Drive	39	37	38		2.5	4	Auto(AV)	1	226	241	233
2026	MAZDA	MAZDA	MAZDA CX-50 4WD	4-Wheel Drive	24	30	26		2.5	4	Auto(S6)	6	379	302	344
2026	MAZDA	MAZDA	MAZDA CX-90 4WD	4-Wheel Drive	23	28	25		3.3	6	Auto(S8)	8	386	324	358
2026	MAZDA	MAZDA	MAZDA CX-90 4WD	4-Wheel Drive	23	28	25		3.3	6	Auto(S8)	8	386	314	354
2026	MAZDA	MAZDA	MAZDA3 4-Door 2WD	2-Wheel Drive, Front	27	36	30		2.5	4	Auto(S6)	6	331	248	294
